Merchant_Category,Merchant_ID,Card_Type,Is_Chip,Is_Pin_Used,Distance_From_Home,Device_Type,Amount_Mean_User,Fraud_Flag
4,8125,1,1,0,0.34195606912522303,0,-0.5986491188047666,0
5,4336,2,0,0,-0.2753450307425868,0,0.033610826703767256,0
0,5985,2,0,0,1.9791459426876752,1,-0.6419591320989334,0
9,1805,2,0,0,0.09420980830871067,1,0.17662496238068104,0
7,6774,0,0,0,-0.6366416611000006,1,-0.6646492729069672,0
6,5567,3,0,0,-0.7646438958551987,1,0.552916932569388,0
5,6002,3,1,0,0.09008070396176888,2,-0.5591483992228975,0
2,6118,3,0,0,-0.8451614306205653,0,-0.961774182466184,0
9,1871,3,0,1,-0.7254174045592509,1,0.5019055211177499,0
5,3043,1,0,0,0.9633862733399747,1,0.7525736095335105,0
8,3369,2,0,0,2.879290690321003,1,0.007773878046444033,0
5,7483,3,1,0,-0.5437368132938085,2,0.3903594639337296,0
2,9278,1,0,0,-0.9917446349370017,1,-0.46234265249081163,0
3,8129,2,0,0,-0.29805510465076707,1,-0.0710619396515422,0
0,6784,0,0,0,0.19950196915572854,1,-0.14964932515090018,0
0,6475,3,0,0,-0.690320017610245,2,-0.5502876508051616,0
7,8387,0,0,0,-0.8554841914879199,2,-1.0633001409722038,0
6,1632,2,0,0,-0.14114913946697596,0,-0.3747288971079657,0
7,5920,1,1,0,1.0150000776767483,2,0.26912455100321325,0
3,2819,0,0,0,1.8222399775038844,0,1.312871028172769,0
1,9450,1,1,0,0.009563169196402448,1,-1.1023868068896927,0
7,4485,1,1,0,-0.18244018293639475,1,0.2735963305785191,0
9,2581,1,0,0,-0.432250995926378,2,-0.6951236226053484,0
4,8913,2,1,0,-0.6820618089163613,1,-0.6032865198458246,0
4,8890,2,0,0,0.41008629084976395,1,1.167124138310946,0
6,6105,1,1,0,-0.32076517855894743,0,-0.9266624317267447,0
3,2270,0,0,0,-0.17624652641598187,0,2.3532222652944075,0
8,9313,3,0,0,-0.2629577177017612,2,-0.7403382827556639,0
9,2863,1,1,0,0.017821377890286018,0,-0.7212918141941758,0
5,2343,2,0,0,-0.6221897958857041,1,-0.5682575798392614,0
0,1797,3,0,0,-0.09159988730367347,0,-0.2155666685202248,0
4,6909,2,0,0,0.09008070396176888,2,0.2646527714279071,0
1,2444,0,1,0,-0.37031443072224984,1,-0.17681124553423996,0
8,8142,2,0,0,0.8188676211970094,2,0.6715847127807474,0
9,3927,0,0,0,0.1045325691760655,1,-0.9561430526306135,0
3,8723,3,1,0,-0.4343155480998489,1,-0.17838464945888463,0
5,8544,1,0,0,-0.7729021045490825,2,1.0768604394760668,0
9,9084,2,1,0,1.4113940949831678,0,-0.2753560176567227,0
3,9708,3,0,0,-0.8265804610593268,0,-0.3388304444062041,0
2,2876,1,1,0,0.767253816860236,0,-0.025930090234102508,0
0,5872,3,1,1,-0.5272203959060411,0,-0.650405826852289,0
7,3766,0,1,0,-0.882323369743042,2,1.8812010879010035,0
1,1409,3,0,1,-0.6779327045694193,0,1.7860515558264383,0
1,8783,3,0,0,-0.23198943509969716,1,0.1779499341066976,0
1,9149,3,0,0,-0.849290534967507,2,-1.010301271931541,0
6,7167,3,1,0,-0.1906983916302785,1,-0.12240459403468433,0
9,1745,3,1,0,-0.4343155480998489,2,1.060381103633736,0
7,8183,1,1,0,0.14788816481895514,2,-0.3486435162520144,0
2,5829,2,1,0,-0.015211456885248806,1,-0.4837078215728289,0
7,4894,2,0,1,0.06117697353317585,2,0.6002018610416046,0
7,4889,3,0,1,0.20569562567614122,1,-0.12621388774698206,0
0,3425,0,0,0,-0.595350617630582,2,-0.6909830859615467,0
8,1685,0,0,1,-0.4983166654774479,0,1.8888196753255988,0
8,5332,3,1,0,-0.8038703871511464,2,-0.7005063202422908,0
1,6281,0,0,0,-0.7130300915184252,1,-0.6115675931334282,0
2,9846,2,0,1,-0.5458013654672794,2,-0.8525468258026927,0
4,3840,1,1,1,1.3040373819626794,2,-0.9818143798221846,0
5,2201,0,0,0,1.5208153601771277,1,1.5785278592390923,0
7,9156,1,0,0,-0.8720006088756873,2,-1.0488910734517736,0
8,7118,0,1,0,-0.37444353506919176,2,1.2968885567276944,0
8,7642,0,1,0,-0.6428353176204133,2,-0.6952064333382245,0
6,4005,3,0,1,-0.5107039785182735,1,-0.37572262590247807,0
9,1597,3,0,1,0.18711465611490283,1,0.018870516251832867,0
4,3543,0,0,0,-0.7130300915184252,1,-0.3910426114845448,0
8,2761,0,0,0,-0.9607763523349375,2,-0.9091893670899011,0
7,7233,0,0,0,2.40857279476963,2,-0.9083612597611408,0
0,8440,2,1,0,1.0129355255032773,2,0.5765179914390584,0
2,8678,2,0,0,-0.3001196568242381,2,-0.8691089723778999,0
1,7592,1,1,0,1.7892071427283494,2,-0.6920596254889351,0
7,9006,3,0,1,-0.8885170262634549,0,1.3509639652957457,0
7,1012,3,0,0,-0.7832248654164372,0,-1.0672750561502538,0
2,1905,0,1,1,-0.8038703871511464,2,-1.0277743365683845,0
1,8669,0,0,0,-1.012390156671711,1,0.16163621973011855,0
8,3204,2,0,0,-0.17831107858945278,0,-0.9648381795825972,0
6,3079,1,1,0,-0.41779913071208136,1,-0.5595624528872777,0
2,5563,3,0,1,-0.529284948079512,1,1.0870461596198193,0
7,7224,0,0,0,0.9489344081256782,2,-0.9276561605212571,0
9,1849,1,1,1,-0.7439983741204893,0,-0.8648028142683459,0
3,5076,1,0,0,-0.6407707654469424,0,-0.045597639292161145,0
3,9854,3,0,0,-0.8038703871511464,0,1.6358328863893088,0
6,1624,2,0,0,-0.6696744958755356,0,-0.8208303151111709,0
5,2924,1,0,0,-0.5003812176509189,2,0.46215636933725285,0
4,4777,3,1,1,-1.01032560449824,2,-0.35336372802594845,0
0,3536,3,0,0,-0.19482749597722027,2,0.652289812020631,0
4,6415,0,0,0,0.2841486082680368,2,1.404708130932293,0
1,7962,0,0,0,0.4493127821457118,1,-0.615873751242982,0
5,8802,3,0,0,0.021950482237227984,1,-0.09764418490474977,0
5,4753,3,0,0,-0.046179739487312924,0,0.2577794805991963,0
1,8965,1,0,0,-0.011082352538307022,0,-0.8453422920424775,0
2,3572,0,0,0,-0.33315249159977306,0,0.6954342038490458,0
5,6427,3,0,0,0.8147385168500676,0,0.6214014086578697,0
7,5031,3,0,0,0.7445437429520554,2,-0.9146548754597196,0
8,8718,2,1,0,1.572429164513901,2,-0.054996657473591254,0
6,7165,0,1,0,-0.3248942829058893,2,-0.9562258633634896,0
3,8893,3,1,1,1.8573373644528899,0,0.9046969258267885,0
9,8974,2,0,0,-0.9421953827736992,1,0.1738093974628958,0
2,4230,2,0,0,-0.8265804610593268,2,-0.9289811322472736,0
0,2778,1,1,0,-0.9339371740798154,2,-0.7617862625705573,0
3,8033,3,0,1,-0.37031443072224984,0,0.5106006480697338,0
1,9753,0,0,0,-0.9380662784267574,2,-0.42561609246028975,0
0,2219,2,1,0,-0.20102115249763314,1,-0.21034959234903447,0
7,9304,1,0,1,-1.0061965001512982,1,-0.5485486254147649,0
6,8933,2,0,0,-0.9360017262532863,0,0.07816300099107451,0
7,7224,0,0,0,0.860158664666428,2,0.4134636584061436,0
3,3324,2,0,0,0.5360239734314911,2,-0.3722445751216845,0
0,6501,3,1,0,0.4699583038804211,1,-0.6249829318593461,0
8,3125,0,1,0,0.6619616560132183,2,0.3192664497596529,0
3,7456,0,0,0,0.5979605386356192,0,0.7293037935953445,0
2,3041,2,0,1,-0.34347525246712773,0,0.07451932874452896,0
9,2982,2,1,0,-0.5437368132938085,2,1.014421146887536,0
5,5249,2,0,1,0.09008070396176888,2,1.7153311899503034,0
9,8389,1,1,0,0.2428575647986182,1,0.06880538817608238,0
6,4775,1,0,0,-0.432250995926378,1,0.7688045131772137,0
0,3288,3,0,1,-0.9401308306002283,0,-0.14898683928789191,0
2,3317,2,0,1,0.4637646473600082,1,-0.6285437933730156,0
0,3087,1,0,0,-0.04824429166078381,2,-0.45704276558674534,0
1,1765,2,1,0,-0.7006427784775997,2,-0.9500150583977869,0
0,6622,3,0,0,-0.5540595741611632,0,0.48476369941241054,0
1,3005,2,1,1,1.3226183515239176,2,-0.2926634608278141,0
4,8634,3,0,0,-0.17418197424251097,1,-0.15536326571934664,0
6,7881,3,0,0,-0.7729021045490825,1,-0.7718063612485577,0
8,3193,3,1,0,-0.7089009871714834,0,-0.37290706098469295,0
0,1329,0,1,0,-0.8410323262736232,1,0.12006523182634868,0
2,1019,2,0,0,0.9592571689930329,1,-0.4639160564154563,0
5,4176,1,0,0,-0.9917446349370017,1,-0.8263372288474273,0
2,2847,0,1,0,0.4885392734416595,2,-0.3319157482110551,0
3,3148,0,1,0,-0.41779913071208136,2,0.7754293718072964,0
7,1712,0,1,1,-0.5168976350386864,0,0.19310429822301226,0
3,5356,2,0,0,1.1801642515544233,2,-0.3540262138889568,0
9,5785,3,1,0,-0.25057040466093555,2,0.0757614897376693,0
3,6629,2,1,0,-0.9731636653757633,2,2.455493520396312,0
4,2249,2,0,0,0.011627721369873341,1,1.2033952393106497,0
7,1959,2,1,0,-0.7832248654164372,1,-0.4969575388329946,0
3,5212,0,1,0,-0.7956121784572627,0,-0.6283781719072635,0
6,7643,3,0,0,-0.8699360567022165,1,0.7721997532251311,0
0,2582,0,0,1,-0.3765080872426627,2,-0.5214695157643012,0
5,1338,1,0,1,0.16440458220672266,2,-0.9008254830694215,0
7,3734,2,0,0,-0.4673483828753839,2,-0.5354645296203513,0
9,8269,3,0,0,-0.3269588350793602,0,-0.8883210624051401,0
8,3273,3,0,0,-0.9380662784267574,2,1.2512598429129982,0
4,5811,0,1,0,-0.9917446349370017,1,1.3625574678983905,0
3,5053,1,0,0,2.410637346943101,2,-0.8845117686928424,0
4,7068,3,0,0,-0.31663607421200557,2,-0.929726428843158,0
7,4959,1,1,0,-0.8781942653961002,0,0.08520191328553751,0
1,6363,0,0,0,0.042596003971937274,0,-1.1503342212249175,0
0,7674,0,0,0,-0.23198943509969716,2,-0.6752490467150998,0
5,5931,2,0,0,-0.8430968784470944,0,-0.09983866932596466,0
7,4707,3,1,1,-0.47147748722232574,2,2.7058303658805687,0
3,4148,2,0,1,-0.8513550871409781,2,-0.5654420149214763,0
1,8691,0,0,0,-0.37031443072224984,0,-0.11913357008608091,0
2,4825,3,0,0,-0.5168976350386864,2,0.21786470735294705,0
4,1495,1,0,0,-0.6304480045795878,1,0.24552349213354283,0
6,9223,2,1,0,1.5930746862486105,1,0.5281565234394534,0
0,8626,3,1,0,-0.205150256844575,1,-0.611070728736172,0
9,2622,0,0,0,-0.4136700263651395,0,0.428121158125202,0
7,4408,0,0,0,-0.9731636653757633,2,-0.8266270664124934,0
3,5756,1,0,0,-0.9256789653859316,0,-0.851221854076676,0
8,4152,2,1,0,-0.6201252437122332,2,-0.721788678591432,0
7,4423,2,0,0,-0.30424876117117994,1,1.3217317765905052,0
7,1942,1,1,0,2.2103757861164204,2,-0.278668446971764,0
1,8128,1,0,1,-0.9566472479879957,0,-0.9488557081375223,0
8,7304,2,1,0,-0.8348386697532105,1,0.03112650471748609,0
3,4126,2,0,0,0.0529187648392921,2,-0.5401019306614093,0
2,3243,3,0,0,-0.3104424176915927,2,-0.7392617432282755,0
7,7150,1,0,0,-0.9236144132124607,1,0.5398328367749744,0
9,9394,2,0,0,-0.7501920306409021,1,-0.8767275598024951,0
1,1464,0,0,1,0.18505010394143195,0,-0.8669558933231228,0
8,5951,0,0,0,0.9551280646460912,1,-0.8060071939263604,0
0,8874,3,0,0,-0.595350617630582,1,0.3347106514410335,0
8,3581,3,0,0,0.18711465611490283,2,-0.585647833743229,0
7,5903,0,1,1,0.5071202430028979,1,1.093256964585522,0
3,2582,2,1,1,-0.3950890568039011,1,-0.49037408556934975,0
8,7922,1,0,0,-0.3579271176814242,0,-0.6126441326608166,0
5,4834,1,1,1,-0.9752282175492342,0,-0.7955730415839799,0
5,2040,1,1,0,-0.013146904711777915,0,0.3452276145162902,0
4,5316,2,1,0,-0.6407707654469424,1,-0.5308271285792933,0
1,6820,0,0,0,1.347392977605569,2,2.0573395167283315,0
9,5660,1,0,0,-0.7646438958551987,1,-0.772551657844442,0
7,5015,1,1,0,-0.5354786045999248,1,-0.6808801765506701,0
6,8372,0,0,0,-0.5065748741713316,1,0.0016872891800552847,0
2,5067,3,0,1,-0.9958737392839434,0,-0.7113545262490514,0
1,9760,0,0,0,1.1368086559115334,2,-1.0305899014861697,0
5,9995,3,0,0,-0.3393461481201858,2,-0.6130581863251969,0
7,8626,0,0,0,-0.21134391336498778,1,0.7879337924715777,0
2,2328,2,0,0,-0.23198943509969716,0,0.06723198425143784,0
5,3168,1,1,0,-0.5189621872121573,0,0.5844678217951577,0
5,4657,1,0,0,-0.3310879394263021,1,-0.6418763213660573,0
1,1399,0,0,0,0.22221204306390874,2,-0.737936771502259,0
2,6591,2,1,0,2.0844381035346933,0,2.4768586894783287,0
4,6673,3,1,0,-0.7935476262837918,0,1.479486222719353,0
2,9792,3,0,0,1.7499806514324014,0,-0.7462178447898626,0
2,2010,2,0,0,1.2813273080544991,2,-0.8706823763025445,0
4,6369,1,1,0,0.8168030690235385,2,-0.2722920205403093,0
8,8951,1,0,0,-0.2732804785691159,2,-0.7231964610503246,0
4,6338,1,0,0,0.3976989778089384,2,-0.968978716226399,0
7,1212,2,0,0,0.003369512675989589,2,-0.5868899947363695,0
5,7130,1,1,0,-0.28360323943647053,1,0.3495337726258439,0
6,7285,2,0,0,-0.8658069523552745,2,-0.8806196642476687,0
0,2008,0,0,0,0.9448053037787364,0,0.9854373903809235,0
1,2366,3,0,1,0.2944713691353916,2,0.4349944489539131,0
8,4657,3,0,1,0.6805426255744567,1,0.7145634831434101,0
6,3164,2,1,0,0.10659712134953639,0,-0.19974981854090185,0
3,4543,1,1,0,-0.11637451338532472,1,-0.5213038942985491,0
4,8434,3,0,0,-0.463219278528442,2,0.2839476721880236,0
6,4062,3,0,0,-0.8162577001919721,2,0.19633391680517753,0
3,2976,1,0,0,-0.3950890568039011,2,-0.2558540900644162,0
3,3887,3,0,0,0.017821377890286018,0,-0.7120170121120598,0
5,1508,2,1,0,-0.24644130031399367,0,0.9004735784501104,0
3,1330,0,0,0,1.8883056470549544,0,-0.02717225122724321,0
5,9011,0,1,0,1.124421342870708,0,0.3375262163588188,0
1,4707,1,0,0,0.5876377777682645,0,-0.40114552089542116,0
6,2092,3,0,1,1.9172093774835477,1,1.2535785434335276,0
6,3643,3,0,0,0.021950482237227984,0,-0.028331601487507716,0
8,8044,3,1,0,-0.01727600905871988,1,-0.5446565209695913,0
7,3224,1,0,0,-0.6820618089163613,2,-0.6714397530028022,0
2,5020,1,0,0,0.4699583038804211,1,-0.7413320115501765,0
6,5655,0,1,0,0.42866726041100234,0,-0.7582254010568877,0
0,9223,0,1,0,-0.42605733940596513,1,0.2701182797977257,0
4,5718,2,0,0,-0.4673483828753839,2,0.30705186666043754,0
4,8100,2,0,0,-1.01032560449824,2,-0.6441122111537104,0
9,9461,2,0,0,-0.5540595741611632,2,-0.04439688366545865,0
1,8049,3,0,0,-0.7419338219470184,0,1.2285697021049649,0
8,3034,2,1,0,1.060420225493109,1,-0.3814365664709245,0
2,6303,3,0,0,-0.9876155305900597,2,-0.44677423471011685,0
3,7617,3,0,0,-0.42192823505902327,0,-0.2527486875815649,0
5,6018,2,0,0,0.37292435172728716,0,-0.5476377073531286,0
9,9275,2,0,0,2.873097033800591,2,-0.07760398754874896,0
3,3397,2,0,0,-0.9236144132124607,2,-0.07039945378853381,0
8,7307,0,0,0,-0.8926461306103967,2,0.887803536320077,0
0,7740,2,0,0,-0.5974151698040528,2,0.16345805585339132,0
7,4594,0,1,0,-1.01032560449824,1,-0.7929230981319467,0
7,7430,2,0,0,-0.6159961393652913,1,-0.2855417378004751,0
9,4829,3,0,0,-1.0041319479778272,0,-0.7393445539611515,0
0,7619,3,1,0,-0.03379242644648738,2,-0.2038075444518277,0
8,9756,3,0,0,-0.3021842089977089,0,-0.7581425903240118,0
4,6598,0,1,1,-0.8616778480083327,2,-0.7393445539611515,0
3,4498,3,0,1,0.04878966049235013,0,-0.10166050544923744,0
5,7813,2,0,1,-0.12256816990573757,1,0.30092387242761104,0
2,4793,1,1,0,0.5566694951662005,2,-0.41613426354598365,0
2,3501,2,1,0,-0.849290534967507,1,-0.7067171252079933,0
9,8707,1,1,0,-0.9442599349471701,2,0.7269850930748154,0
7,4958,1,0,1,-0.8245159088858558,0,1.328605067419216,0
8,9284,3,0,0,0.5566694951662005,1,1.5570798794241987,0
4,5357,2,0,0,0.25111577349250197,1,-0.9962234473426148,0
6,4850,2,0,0,-0.6221897958857041,0,0.6876499949586984,0
6,6016,1,0,0,-0.3579271176814242,2,-0.9284014571171415,0
6,5439,2,1,0,-0.9194853088655189,0,2.4818273334508913,0
9,9550,2,0,0,0.038466899624995485,0,-0.6103254321402877,0
7,1666,1,0,0,-0.8307095654062686,0,-0.7820334867587482,0
1,7974,0,0,0,1.2937146210953245,1,0.07195219602537183,0
5,9346,3,0,0,0.6268642690642122,1,0.39772961915969696,0
9,2886,0,0,1,0.24698666914556,1,0.5071640026553781,0
0,3357,1,1,0,-0.42192823505902327,0,-0.6503230161194131,0
2,3811,0,1,0,-0.9421953827736992,2,-0.9856236735344822,0
0,9976,2,0,0,-0.5705759915489307,1,1.1291140119208454,0
6,8649,3,0,0,-0.11637451338532472,2,0.043879357580395545,0
0,7121,1,0,0,-0.054437948181196676,2,-0.5317794520073676,0
9,7324,3,0,0,-0.8658069523552745,0,-0.44313056246357124,0
9,3290,0,1,0,0.16853368655366444,1,-0.7410007686186724,0
9,3890,2,0,1,1.995662360075443,2,-0.6513995556468015,0
1,8415,3,0,0,1.1368086559115334,1,-0.897430243021504,0
6,5624,3,1,0,1.2792627558810281,2,-0.8145366994125922,0
0,6620,2,0,0,-0.8472259827940362,1,0.2867632371058088,0
6,3600,3,0,1,0.2614385343598566,1,-0.2743622888622102,0
5,7103,2,0,0,-0.7233528523857801,0,0.2056087188872936,0
8,9772,0,0,0,-0.31870062638547647,2,-0.1940358779724554,0
3,5747,3,1,0,1.6219784166772033,0,-0.5366238798806158,0
0,2494,1,1,0,-0.9938091871104726,1,-0.4280590090801328,0
2,6009,1,0,0,-0.11843906555879562,2,0.15757849381919295,0
5,4437,2,1,0,0.1726627909006062,0,-0.4868546294221182,0
7,1891,3,0,0,0.16646913438019353,2,-0.5339325310621446,0
4,4785,3,1,1,-0.6036088263244657,2,-0.7684525265670781,0
9,8609,2,0,0,0.4678937517069502,1,0.07700365073080989,0
1,2324,1,0,0,-0.5251558437325701,1,0.7696326205059739,0
3,2750,1,0,0,1.4877825254015926,0,1.3817695579256313,0
1,9996,2,0,0,-0.8162577001919721,1,-0.4606036271004148,0
5,3173,1,0,0,-0.948389039294112,1,-0.32823067059807154,0
2,5281,1,0,0,2.8483224077189395,1,-0.9718770918770603,0
2,1019,0,0,0,0.5814441212478516,2,-0.9240952990075876,0
9,2936,0,0,0,-0.0028241438444232708,2,0.395742161570672,0
7,9881,2,0,1,-0.6717390480490066,2,0.8598963193408531,0
5,3758,3,1,0,-0.529284948079512,1,-0.22823671065025816,0
3,8810,2,1,0,-0.6985782263041288,1,0.08487067035403344,0
1,4898,0,0,1,0.04672510831887924,2,-0.7352040173173497,0
1,9355,3,0,0,0.6826071777479276,1,-0.09689888830886542,0
5,4719,3,1,0,-0.6965136741306578,0,-0.5756277350652287,0
0,4386,2,1,0,-0.21960212205887153,0,0.51151156613137,0
5,3196,3,0,0,0.7197691168704043,1,-0.9258343243979844,0
0,6948,0,0,1,0.7238982212173461,2,0.7872713066085696,0
4,7906,2,1,0,2.621221668637136,2,0.26904174027033706,0
7,8737,1,0,0,-0.47147748722232574,1,-0.13648241862361057,0
4,1791,0,0,0,-0.7708375523756115,1,-0.8849258223572226,0
9,3829,3,1,0,-0.8678715045287456,0,0.10549054284016621,0
5,7072,0,0,0,-0.5334140524264538,0,-0.6705288349411658,0
3,4125,1,0,1,0.734220982084701,2,-0.6808801765506701,0
5,5723,3,0,0,-0.02346966557913256,0,-0.16563179659597516,0
3,7230,1,0,0,-0.9401308306002283,0,-0.8781353422613877,0
5,7983,2,0,0,-0.6180606915387622,0,1.05193440888038,0
4,8366,3,0,0,1.2317780558911966,0,0.5189645320902133,0
1,8151,1,0,0,0.050854212665821026,2,1.3649589791517958,0
2,1610,2,0,1,-0.7997412828042045,1,0.21811313955157516,0
0,2194,0,0,0,-0.06888981339549329,2,0.05058702694335447,0
0,3074,3,0,1,1.7458515470854596,0,-0.8628153566793211,0
3,5057,1,1,0,-0.08953533513020258,2,-0.6823707697424388,0
0,3823,3,0,0,-0.8967752349573386,2,-0.7850560785087234,0
0,6746,3,1,1,-0.2072148090180459,0,-0.3955972017927267,0
9,9201,1,0,0,-0.31663607421200557,0,-0.12538578041822174,0
4,1258,3,0,0,-0.556124126334634,1,1.3288534996178438,0
2,6134,0,0,0,-0.8307095654062686,1,-0.03065030200803673,0
5,3600,0,1,0,-0.9917446349370017,1,-0.6493292873249006,0
6,8859,3,1,0,-0.6056733784979366,0,-0.6842754165985877,0
0,9166,3,0,0,-0.9607763523349375,0,0.10416557111414966,0
8,2915,1,1,0,0.05911242135970478,1,1.3000353645769838,0
7,4520,1,1,0,-0.8183222523654431,0,-0.9524165696511918,0
5,5881,1,0,0,0.8477713516256022,1,-0.5741371418734601,0
4,8571,0,0,0,2.668706368626968,1,0.015309654738163267,0
0,2547,1,0,0,0.5979605386356192,1,0.44509735836478925,0
6,4213,0,0,0,-0.820386804538914,2,-0.09623640244585703,0
8,5074,0,0,0,-0.35173346116101145,2,-0.05673568286398807,0
1,6932,1,0,0,-0.44463830896720363,0,0.22382708012002162,0
9,8843,3,0,0,0.24698666914556,0,-1.0049185742945985,0
8,4929,0,0,0,0.04466055614540835,1,2.363739228369664,0
8,2151,0,0,1,-0.3599916698548952,0,0.9239090158540287,0
1,7584,3,0,0,-0.7481274784674312,1,1.2891043478373472,0
6,6381,0,0,0,-0.3393461481201858,2,-0.031105761038854863,0
7,9103,2,1,1,-0.2815386872629997,0,-0.2958930794099795,0
2,7306,3,1,0,2.456057494759461,0,-0.08447727837746004,0
4,6349,0,0,0,-0.03792153079342917,2,-0.6069301920923702,0
1,5519,1,1,1,0.538088525604962,2,1.0154148756820485,0
5,2764,0,1,1,-0.15560100468127258,0,1.6820412753341372,0
6,5694,3,0,0,2.1566974296061763,1,2.1302957723921194,0
5,3473,1,0,0,-0.5251558437325701,2,0.45056286673460777,0
1,8485,3,0,1,-0.08334167860978971,2,-0.7130935516394482,0
4,2166,1,0,0,0.7032526994826369,2,0.8556729719641751,0
1,2116,2,0,0,1.9048220644427216,0,-0.9313826435006787,0
8,5349,1,1,0,-0.9256789653859316,2,-0.6385638920510159,0
5,7848,3,0,0,-0.12463272207920847,0,0.7629249511430151,0
7,5967,2,1,0,-1.0061965001512982,1,0.5751102089801656,0
8,1300,0,0,0,-0.8100640436715593,2,0.9581512538982695,0
6,4812,3,0,0,0.2655676387067984,2,2.3372397938493332,0
0,9848,2,0,0,-0.9009043393042804,0,-0.752014596091185,0
2,6458,1,0,0,-0.08747078295673168,1,-0.835156571898725,0
7,6484,0,1,0,1.737593338391576,1,1.799466894552356,0
6,6964,0,1,0,-0.011082352538307022,1,-0.5041620725932098,0
3,6551,2,1,0,1.572429164513901,0,0.3285826572082068,0
8,7226,3,0,1,-0.9360017262532863,0,0.30133792609199106,0
5,4230,3,1,0,1.797465351422233,0,-0.14948370368514816,0
0,4760,3,0,1,0.1602754778597807,1,2.294592266418174,0
5,2175,1,1,0,0.9716444820338587,1,1.1004614983457373,0
9,8708,2,1,0,-0.7378047176000765,1,-0.9964718795412429,0
5,5487,0,0,0,0.33576241260481016,2,-0.6192689912908995,0
7,8832,3,1,1,-0.8183222523654431,0,0.003467719936890083,0
0,1921,3,0,1,-0.8905815784369258,2,-0.10683617625398963,0
5,8135,3,1,1,2.899936212055713,1,-0.14054014453453617,0
3,7687,3,0,1,0.6082832995029738,0,-0.502340236469937,0
7,1443,1,0,0,-0.9380662784267574,0,0.13099624856598535,0
7,4840,3,1,0,-0.9649054566818795,1,-0.5686716335036417,0
4,5331,2,0,0,-0.6118670350183495,1,-0.8428579700561963,0
5,9226,2,0,0,0.7218336690438752,2,-0.6745865608520916,0
5,7347,3,0,0,-0.43638010027331986,0,-0.6806317443520422,0
5,3950,2,0,1,0.7631247125132942,1,-0.7822405135909382,0
6,4664,3,1,1,-0.19689204815069125,1,0.33264038311913263,0
7,4941,2,0,0,-0.6036088263244657,2,1.5729795401363977,0
5,1895,1,1,1,-0.6077379306714075,0,2.5692754673679854,0
4,7226,1,0,0,1.2627463384932607,2,-0.41282183423094215,0
7,9992,2,1,0,1.5827519253812556,0,-0.6259766606538585,0
9,8829,3,0,0,-0.2423121959670519,2,-0.5912789635787994,0
7,5913,3,0,0,1.1760351472074815,1,-0.2689795912252678,0
6,4322,2,1,1,-0.19689204815069125,2,0.381747147714622,0
0,3278,1,0,0,-0.4116054741916686,2,-0.655043227893347,0
7,2740,2,1,0,0.5360239734314911,1,2.452015469615518,0
2,9452,2,1,0,-0.820386804538914,2,-0.05259514622018628,0
7,3126,2,0,0,-0.8018058349776755,1,-0.5126915780794414,0
4,9994,0,0,0,-0.3125069698650637,2,-0.11056265923341138,0
